ProductID,ProductName,ProductBrand,Gender,Price,NumImages,ID,Description,PrimaryColor
10214987,KARATCART White 22K Gold-Plated Kundan Stone-Studded Jewellery Set,KARATCART,Women,698,5,10214987,"This jewellery set consists of a necklace, a pair of earrings and a maang tikaWhite 22K gold-plated kundan stone-studded necklace with beaded detail, secured with a drawstring fasteningA pair of matching drop earrings, secured with post-and-back closureA matching maang tika, secured with a hook closureWarranty: 1 monthWarranty provided by Brand Owner / Manufacturer",White
10212937,U.S. Polo Assn. Kids Boys Navy Blue Printed Polo Collar T-shirt,U.S. Polo Assn. Kids,Boys,909,3,10212937,"Navy blue printed T-shirt, has a polo collar, and short sleeves",Blue
10234397,GNIST Women Beige Solid Heels,GNIST,Women,849,6,10234397,"A pair of beige open toe heels, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 1 monthWarranty provided by brand/manufacturer",Beige
10232069,TALES & STORIES Boys Blue Solid Lightweight Denim Jacket,TALES & STORIES,Boys,1169,3,10232069,"Blue and Black solid jacket, has a spread collar, button closure, long sleeves, straight hem",Blue
10213259,U.S. Polo Assn. Kids Boys Navy Blue Solid Puffer Jacket,U.S. Polo Assn. Kids,Boys,1249,7,10213259,"Navy Blue solid jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem, and cotton",Blue
10231055,Daily Life Forever52 Women Red Super Stay Lip Gloss 7ml,Daily Life Forever52,Women,629,2,10231055,"What It Is?:Daily Life Forever52 Super Stay Lip Gloss 7mlColour Shade Name: Red What It Does?:A lip gloss that boldly creates the appearance of fuller lips. The Super Stay Lip Gloss by Daily Life Forever52 helps you create a voluminous lip look and features a formula that provides your lips with long lasting moisture for up to 8 hours. This waterproof and smudge-proof lip gloss stays put even during extreme conditions. Furthermore, it coats your lips with a richly pigmented, high-shine, non sticky and lightweight formula for that ultimate glossy look.Features:A lasting lip lacquer for luxe shine and fuller-looking lipsThe formula is enriched with nourishing benefits, keeps lips hydratedIt gives lips a sculpted and volumized gleamFeatures a pointed tip, doe foot applicator for increased precisionHow To Use?:Spread the fluid lip gloss with the given brush applicator on both, upper and lower lip.About The Brand:Daily Life Forever52 is one of the most renowned cosmetic brands that have evolved over the years to make professional beauty products easily accessible to all the gorgeous women all across the globe. The brand's aim is to offer trendy, unique and revolutionizing products that can help you in becoming everything you want to be, reflecting your true potential and at the same time keep your skin healthy naturally.",Red
10219663,United Colors of Benetton Men Khaki & Navy Blue Printed Thong Flip-Flops,United Colors of Benetton,Men,499,5,10219663,A pair of khaki and navy blue printed flip flopsRubber upper materialCushioned footbedPatterned rubber outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer,Blue
10214827,Cortina Set of 2 Door Curtains,Cortina,Unisex,607,4,10214827,Set content: 2 Door curtainsColour: PurplePattern: Floral DoorLight blocking: RegularFitting: Eyelet,others
10224957,Biba Women Peach-Coloured & Green Block Print Straight Kurta,Biba,Women,779,5,10224957,"Peach-Coloured and Green block print straight kurta, has a round neck, three-quarter sleeves, hook-and-eye closure straight hem, and side slits",Green
10231917,Batman featured Grey Tshirt for Men,Batman,Men,449,5,10231917,"Grey printed T-shirt, has a round neck, and short sleeves",Red
10223113,fancy mart Green Dawn Redwood Plant with Pot,fancy mart,Unisex,795,3,10223113,Set content: 1 plant with potPlant type: Dawn Redwood plantPlant colour: GreenPot colour: BrownPot pattern: Solid,Green
10232553,Area RugSMITH Blue & Grey Premium Floral Pattern Area Rug,RUGSMITH,Unisex,1119,3,10232553,Content: One Runner Colour: Blue and grey Fabric: Polyamide nylon Shape: RectangularPattern: Printed Features: Anti-Skid,Blue
10234525,W Women Peach-Coloured & Off-White Printed Top with Skirt & Ethnic Jacket,W,Women,2699,7,10234525,"This clothing set consists of top, skirt and ethnic jacketPeach-coloured and off-white printed top with shimmer detail, has a round neck, sleevelessPeach-coloured and off-white printed skirt, has a zip closureOff-white solid net ethnic jacket with embellished detail, has three-quarter sleeves, front open",Red
10235947,Ponds Super Light Gel Oil Free Moisturiser 73 g,Ponds,Women,134,7,10235947,"What it is Super Light Gel Oil Free MoisturiserWhat it doesSuper lightweight gel-type moisturizer that provides long lasting hydrationInfused with moisture-boosting hyaluronic acid, it improves your skin's natural moisture holding capacity, making it soft and bouncyNon-oily formula keeps oiliness and stickiness at bay, keeping your skin feeling freshSuitable for all skin types and for all seasons",others
10221375,Canary London Men Mustard Brown Smart Slim Fit Self Design Formal Shirt,Canary London,Men,674,5,10221375,"Mustard brown self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Brown
10239485,Z-ZOOM Unisex Oval Sunglasses 55032,Z-ZOOM,Unisex,1247,5,10239485,Lens colour: PurpleLens feature: Regular LensFrame material: MetalFrame style: Full RimBest suited for: Oval face shapeComes in a Z-ZOOM coverWarranty: 2 yearsWarranty provided by brand/manufacturer,others
10212899,U.S. Polo Assn. Kids Girls Maroon Printed Round Neck T-shirt,U.S. Polo Assn. Kids,Girls,519,3,10212899,"Maroon printed T-shirt, has a round neck, and long sleeves",Maroon
10244311,GAP Girls Print Lightweight Hooded Puffer Jacket,GAP,Girls,1899,4,10244311,"Lightweight, water-repellent stretch weaveSoft, brushed fleece liningCozy, lightweight fillLong sleevesAllover printFull zip frontOn-seam zip pockets at hipInterior pocket at frontScuba fabric panel at sidesCurved quilting at front and back",others
10236149,Ahalyaa Women Yellow Printed Straight Kurta,Ahalyaa,Women,736,5,10236149,"Yellow printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits",Yellow
10244549,GAP Girls Solid Puffer Jacket,GAP,Girls,1999,4,10244549,"Certain styles have a smooth, lightweight quilted weave shellFully linedCertain styles have a soft, wool-blend quilted knit shellFully linedWater-resistantSoft, plush recycled fill keeps you warm and cozyLong sleeves, banded ribbed knit cuffsRibbed knit stand collar, full zip frontBanded ribbed knit hem",others
10245891,Inc 5 Women Blue Textured One Toe Flats,Inc 5,Women,626,5,10245891,"A pair of blue open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 2 monthsWarranty provided by Brand/Manufacturer",Blue
10247881,EK DO DHAI Brown & White Hand-Painted Rectangle Serving Tray,EK DO DHAI,Unisex,999,5,10247881,Set content: One serving trayColour: Brown and WhiteShape: RectangularPattern: PrintedMaterial: Wood,White
10235383,Newport Men Blue Jean Slim Fit Mid-Rise Clean Look Stretchable Jeans,Newport,Men,1039,4,10235383,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10239207,Palm Tree Girls Blue Checked Regular Fit Shorts,Palm Tree,Girls,559,3,10239207,Blue and Off-white checked mid-rise regular shorts and slip-on closure,Blue
10237957,Natilene Girls Rust Orange & Green Dyed Regular Fit Shorts,Natilene,Girls,634,3,10237957,"Rust orange and green dyed mid-rise regular shorts, has 5 pockets, and button closure",Green
10245919,Inc 5 Women Grey Solid Heels,Inc 5,Women,766,5,10245919,"A pair of grey open toe heels, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 2 monthsWarranty provided by brand/manufacturer",Grey
10245991,Inc 5 Women Tan Brown Solid One Toe Flats,Inc 5,Women,591,5,10245991,"A pair of tan brown open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 60 daysWarranty provided by brand/manufacturer",Brown
10236945,OBOW Men Orange Solid Polo Collar T-shirt,OBOW,Men,704,5,10236945,"Orange solid T-shirt, has a polo collar, and short sleeves",Orange
10237213,Park Avenue Men Off-White & Green Regular Fit Checked Formal Shirt,Park Avenue,Men,899,5,10237213,"Off-white & green checked formal shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",Green
10239079,Gini and Jony Boys Navy Blue Solid Regular Fit Shorts,Gini and Jony,Boys,599,4,10239079,"Navy Blue solid mid-rise regular shorts, has 5 pockets, and zip closure",Blue
10245301,Basics Men Green & Grey Slim Fit Checked Casual Shirt,Basics,Men,1399,5,10245301,"Green and Grey checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Green
10245243,Basics Men Navy Blue Slim Fit Solid Casual Shirt,Basics,Men,1399,5,10245243,"Navy blue solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10239559,ESBEDA Black Solid Rectangular Desk Organiser,ESBEDA,Unisex,740,5,10239559,Set Content: One organiser Type: Desk OrganiserColour: Black Material: Synthetic leather Shape: Rectangular Pattern: Solid Featuers: 5 compartments ,Black
10246133,Inc 5 Women Gold-Toned Solid One Toe Flats,Inc 5,Women,591,5,10246133,"A pair of gold-toned open-toed flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole",Gold
10245635,HERE&NOW Men White & Blue Slim Fit Checked Casual Shirt,HERE&NOW,Men,1299,5,10245635,"White and Blue checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
10236611,TAG EYE Unisex Brown Wayfarer Sunglasses T1309TAG216a,TAG EYE,Unisex,630,5,10236611,Lens colour: BrownLens feature: Polarised and UV Protected LensFrame material: PlasticFrame style: Full RimBest suited for: Round face shapeComes in a TAG EYE cover,Brown
10239603,Aj DEZInES Boys Cream-Coloured Solid Kurta with Pyjamas,Aj DEZInES,Boys,839,5,10239603,"Cream-Coloured solid kurta with pyjamasCream-Coloured straight above knee kurta, has a mandarin collar, long sleeves, straight hem, multiple slitsCream-Coloured Solid pyjamas, has elasticated waistband, slip-on closureComes with a white solid nehru jacket, has a mandarin collar, sleeveless",Red
10243545,GAP Women Short puff sleeve T-shirt,GAP,Women,749,5,10243545,"Soft, airy, slub cotton jersey knitDropped shouldersShort puff sleevesCrewneck",others
10237451,Proline Active Men Grey Solid Slim Fit Track Pants,Proline Active,Men,1299,5,10237451,"Grey solid track pants, has an elasticated waistband, two pockets",Grey
10244953,Basics Men Teal Blue Slim Fit Checked Casual Shirt,Basics,Men,1469,5,10244953,"Teal blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10247193,Flying Machine Boys Navy Blue Skinny Fit Mid-Rise Mildly Distressed Stretchable Jeans,Flying Machine,Boys,749,3,10247193,"Navy Blue dark wash 5-pocket mid-rise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops",Blue
10242281,Tommy Hilfiger Boys Blue Printed Round Neck T-shirt,Tommy Hilfiger,Boys,1079,3,10242281,"Blue printed T-shirt, has a round neck, and long sleeves",Blue
10239295,Palm Tree Boys Navy Blue & Off White Striped Round Neck T-shirt,Palm Tree,Boys,419,3,10239295,"Navy Blue and Off-white striped T-shirt, has a round neck, and short sleeves",Blue
10242451,Tommy Hilfiger Boys Navy Blue Solid Polo Collar T-shirt,Tommy Hilfiger,Boys,959,3,10242451,"Navy Blue solid T-shirt, has a polo collar, and short sleeves",Blue
10235405,GAP Men's Slim Jeans with GapFlex,GAP,Men,2249,7,10235405,"Our best-selling slim jeans are lean, but never tight. Versatile enough to wear day or night, work or weekend. In summary, you won't find a better pair out there. This is authentic denim. Made to last. Made so you can be you. And we've been at it for almost 50 years.Made with GapFlex stretch technology for extra flexibility and total comfort.In a lighter weight 10.8 oz. broken twill denim.In a deep navy blue wash.Classic five-pocket styling.Button closure, zip fly.Better denim. Better planet. This pair of denim is part of our water-saving Washwell program. Compared to conventional wash methods, Washwell has saved millions of liters of water since 2016.",others
10246229,Inc 5 Women Black Solid Peep Toes,Inc 5,Women,976,5,10246229,"A pair of black solid peep toes, has regular styling, closed back detailSynthetic Patent upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 60 daysWarranty provided by brand/manufacturer",Black
10239333,Anouk Men Burgundy & Navy Blue Solid Pleated Straight Kurta with Patiala,Anouk,Men,1999,6,10239333,"Burgundy and navy blue solid kurta with patialaBurgundy solid pleated straight knee length kurta, has a mandarin collar, long sleeves, straight hem, side slitsNavy Blue Velvet Solid patiala, has partially elasticated waistband, drawstring closure",Blue
10242721,FableStreet Women Blue A-Line Dress,FableStreet,Women,2236,5,10242721,"Blue solid woven A-line dress, has a round neck, short sleeves, concealed zip closure, and curved hemComes with a belt",Blue
10246065,Inc 5 Women Brown Tassel Detail Open Toe Flats,Inc 5,Women,696,5,10246065,"A pair of brown open-toed flats, has regular styling, buckle detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 60 days against manufacturing defects only (not valid on products under discount or promotional offer)Warranty provided by the Brand/manufacturer",Brown
10247123,Flying Machine Boys Red & Navy Blue Regular Fit Checked Casual Shirt,Flying Machine,Boys,699,3,10247123,"Red and Navy Blue checked casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10242471,Tommy Hilfiger Boys Navy Blue Regular Fit Solid Casual Shirt,Tommy Hilfiger,Boys,1379,4,10242471,"Navy Blue solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
10245421,Basics Men Green & Off-White Slim Fit Striped Casual Shirt,Basics,Men,1469,5,10245421,"Green and Off-white striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 pocket",Green
10242675,FableStreet Women Black & White Sheath Dress,FableStreet,Women,2396,5,10242675,"Black and White printed woven sheath dress, has a boat neck, three-quarter sleeves, button closure, and straight hem",Black
10244277,GAP Girls Graphic Raglan Top,GAP,Girls,1299,3,10244277,Soft knitLong contrast raglan sleevesCrewneckCute graphics at chest,others
10247287,Flying Machine Boys Blue Striped Polo Collar T-shirt,Flying Machine,Boys,404,3,10247287,"Blue and White striped T-shirt, has a polo collar, and short sleeves",Blue
10235645,amraoo Women Blue Solid Dupatta,amraoo,Women,599,4,10235645,Blue solid dupatta and has a woven design border,Blue
10235241,Van Heusen Men Khaki Slim Fit Solid Regular Trousers,Van Heusen,Men,1126,5,10235241,"Khaki solid mid-rise trousers, button closure, and 4 pocketsDisclaimer: The stylist has paired this pair of trousers with a belt. This pair of trousers does not come with a belt.",Khaki
10245075,Basics Men Green Slim Fit Striped Casual Shirt,Basics,Men,1539,5,10245075,"Green striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Green
10237779,Besiva Women Black Solid V-Neck T-shirt,Besiva,Women,495,5,10237779,"Black solid T-shirt, has a V-neck, and short sleeves",Black
10246215,Inc 5 Women White & Black Textured Open Toe Flats,Inc 5,Women,661,5,10246215,"A pair of white & black round-toe flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 2 monthsWarranty provided by brand/manufacturer",Red
10247237,Flying Machine Boys Navy Blue & Grey Camouflage Print Hooded Tailored Jacket,Flying Machine,Boys,1149,5,10247237,"Navy Blue, Grey and black camouflage print tailored jacket, has a hood, 2 insert pockets, zip closure, long raglan sleeves, straight hem, and unlined lining",Blue
10245393,Basics Men Green Slim Fit Checked Casual Shirt,Basics,Men,1539,5,10245393,"Green checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Green
10236797,mf Yellow Woven Design Dupatta,mf,Women,699,4,10236797,"Yellow woven design Dupatta, zari, and has a taping border",Yellow
10238541,Natilene Girls Coral Orange & White Regular Fit Checked Casual Shirt,Natilene,Girls,652,4,10238541,"Coral orange and white checked casual shirt with a waist tie-up detail, has a spread collar, long sleeves, button placket, and curved hem",White
10247993,U.S. Polo Assn. Men White & Navy Blue Printed Pure Cotton Boxers Y9I021-001-P1,U.S. Polo Assn.,Men,538,5,10247993,"White and navy blue printed boxers, has an elasticated waistband, has a button fly, two pockets",Blue
10235895,Newport Women Black Solid Mid Rise Skinny Fit Tights,Newport,Women,799,5,10235895,"Black Solid Mid Rise Skinny Fit Tights, has an elasticated waistband",Black
10243523,GAP Women V-neck Pullover Sweater,GAP,Women,1249,5,10243523,"Soft, textured, featherweight knitLong sleeves with ribbed-knit cuffsV-neckBanded ribbed-knit hem",others
10247877,EK DO DHAI Red Hand-Painted Hath Gadi Dip with Bowls,EK DO DHAI,Unisex,950,5,10247877,Type: Hath Gadi Dip with BowlsPattern: PrintedFinish: GlossyMaterial: Wood,Red
10244177,Sergio Tacchini Men White Sneakers,Sergio Tacchini,Men,5499,5,10244177,"A pair of round-toe white & beige sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",White
10238463,Varkala Silk Sarees Coral Red & Green Silk Blend Striped Kanjeevaram Saree,Varkala Silk Sarees,Women,1750,5,10238463,"Design Detail:Coral red and Green kanjeevaram woven design saree and has a solid borderBlouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Kanjeevaram sarees are made in the Kanchipuram region in Tamil Nadu. The fabric bears the images of all the scriptures embossed on the walls of the temples of the Kanchipuram village.",Green
10241785,Louis Philippe Men Charcoal Grey & Black Checked Slim Fit Formal Suit,Louis Philippe,Men,11569,5,10241785,"A Premium wrinkle free collection designed to keep you uncrushed all day. Impeccably tailored for the man on the move. Introducing a collection of wrinkle free formal wear that truly goes the distance. For an impeccable experience, no matter where your journey takes you. Rooted in functionality , versatility and style || 100% Premium Cotton, Wrinkle Free, Engineered for all day comfortCharcoal grey and black checked formal suitCharcoal grey and black formal blazer has a notched lapel, single-breasted with double button closures, long sleeves, three pockets, and an attached liningCharcoal grey and black mid-rise trousers, has four pockets, a zip fly with button closure, a waistband with belt loops.Comes with a lapel pin",Black
10243989,Campus Women Grey Mesh Running Shoes,Campus,Women,649,5,10243989,"A pair of grey running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleEpic-2 comes with Innovative upper technology, along with the memory foam insole, provides you with a 360 degree fit when you hit the Gym or cross-train. The outsole has been specifically designed to provide you with better traction control and the firm base helps enhance your output while minimizing the injuries.Warranty: 30 daysWarranty provided by brand/manufacturer",Grey
10236739,LilPicks Girls Pink & Gold-Toned Printed Ready to Wear Lehenga & Blouse with Dupatta,LilPicks,Girls,1350,7,10236739,"Pink and gold-toned lehenga choliPink printed blouse, has shoulder straps, button closurePink and gold-toned printed ready to wear lehenga, flared hem, drawstring closurePink pleated dupatta, has a taping border",Pink
10239241,Gini and Jony Girls Coral Pink & White Solid Playsuit,Gini and Jony,Girls,559,3,10239241,"Coral pink & white solid playsuit, has a round neck, sleeveless, has concealed button closure",White
10237325,Raymond Men Violet Slim Fit Self Checked Formal Shirt,Raymond,Men,899,6,10237325,"Violet self-checked formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",others
10241341,Respiro Men Tan Brown Boat Shoes,Respiro,Men,869,5,10241341,"A pair of square toe tan brown boat shoes, has regular styling, slip-on detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer",Brown
10237921,Natilene Girls Off-White Regular Fit Semi-Sheer Solid Casual Shirt,Natilene,Girls,809,3,10237921,"Off-white solid semi-sheer casual shirt with embellished and embroidered detail, has a spread collar, short sleeves, button placket, and curved hem",White
10247189,Flying Machine Boys Blue & Off-White Regular Fit Striped Casual Shirt,Flying Machine,Boys,839,3,10247189,"Blue and off-white striped casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10247277,Flying Machine Boys Blue Regular Fit Solid Casual Shirt,Flying Machine,Boys,599,3,10247277,"Blue solid casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10247367,Flying Machine Boys Navy Blue & Yellow Regular Fit Printed Casual Shirt,Flying Machine,Boys,839,3,10247367,"Navy Blue and Yellow printed casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10240261,Lacoste Men L'Homme Intense Eau De Toilette 100ml,Lacoste,Men,4312,5,10240261,"About the EDTLHomme Lacoste Intense stands out with its winning temperament. Modern and elegant, the combination of delicate and powerful woods with fresh and aromatic top notes is what makes this male fragrance so unique.Fragrance NotesTop Notes: Sweet Orange Essence, Quince, RhubarbHeart Notes: Ginger Essence, Black Pepper, Transparent Jasmine, AlmondBase Notes: Vanilla, Cedarwood, Akigalawood Dry Amber, Musks, Vetiver, Cypriol",others
10236543,amraoo Yellow Printed Dupatta,amraoo,Women,799,4,10236543,"Yellow printed Dupatta,has printed border",Yellow
10237903,Style Quotient Women Off-White Solid Top,Style Quotient,Women,644,5,10237903,"Off-White solid woven A-line top, has a boat neck with lace insert detail, and three-quarter bell sleeves",White
10238709,Geroo Jaipur Hand Dyed Orange Bandhani Chiffon Sustainable Saree,Geroo Jaipur,Women,1649,6,10238709,"Design Detail:Orange, purple and blue bandhani hand dyed saree, has an woven design borderBlouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Bandhani is also known as Bandhej. It is a tie and dye method practiced mainly in states of Rajasthan, Gujarat and parts of Uttar Pradesh. It features various designs ranging from floral to animal patterns.Pattern Detail:Leheriya is a simple style of tie and dye technique. It features patterns of waves that resemble water, forming diagonal lines.",Orange
10236761,Maniac Men Charcoal Grey Solid Joggers,Maniac,Men,491,5,10236761,"Charcoal Grey solid Joggers, has an elasticated waistband with drawstring fastening, 2 pockets, cuffed hem,",Grey
10238917,Palm Tree Boys Blue & White Striped Round Neck T-shirt,Palm Tree,Boys,489,4,10238917,"Blue, Mustard and White striped T-shirt, has a round neck, and short sleeves",Blue
10238631,plusS Women Black & White Checked Straight Palazzos,plusS,Women,699,5,10238631,"A pair of black and white checked woven straight Palazzos, has an elasticated waistband with slip-on closure, opaque, two pockets, side slits",Black
10245037,Basics Men Brown Slim Fit Checked Casual Shirt,Basics,Men,1469,5,10245037,"Brown checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Brown
10245407,Basics Men Blue Slim Fit Solid Casual Shirt,Basics,Men,1399,5,10245407,"Blue solid casual shirt, has a spread collar, button placket, and curved hem",Blue
10238983,Gini and Jony Boys Red Printed Round Neck T-shirt,Gini and Jony,Boys,489,4,10238983,"Red and Black printed T-shirt, has a round neck, and short sleeves with applique detail",Red
10247113,Flying Machine Boys Blue and Yellow Printed Polo Collar T-shirt,Flying Machine,Boys,249,3,10247113,"Blue and Yellow printed T-shirt, has a polo collar, and short sleeves",Blue
10236155,Ahalyaa Women Pink Printed Straight Kurta,Ahalyaa,Women,744,5,10236155,"Pink printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits",Pink
10235899,Newport Women Navy Blue Solid Tights,Newport,Women,719,5,10235899,"Navy blue solid tights, has an elasticated waistband",Blue
10247257,Flying Machine Boys Pink Regular Fit Solid Casual Shirt,Flying Machine,Boys,699,3,10247257,"Pink solid casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket",Pink
10246037,Inc 5 Women Bronze-Toned Solid Heels,Inc 5,Women,696,5,10246037,"A pair of bronze-toned open toe heels, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 60 daysWarranty provided by brand/manufacturer",Bronze
10239465,AURELIA Women Orange & Golden Printed A-Line Dress,AURELIA,Women,1119,5,10239465,"Orange and Golden printed woven maxi dress, has a round neck, three-quarter sleeves, and flared hem",Gold
10244327,GAP Boy's Henley Long Sleeve T-shirt,GAP,Boys,1299,3,10244327,Soft knitLong sleevesHenley buttons at crewneckAllover camo print,others
10247195,Flying Machine Boys Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Boys,1299,3,10247195,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10237249,Park Avenue Men Charcoal Grey Checked Neo Fit Formal Trousers,Park Avenue,Men,2199,7,10237249,Charcoal Grey woven formal trousersNeo Fit Mid-riseLength: regularPattern: checkedFlat-front designFeature: plain4 pockets,Grey
10239557,ESBEDA Black Solid Square Desk Organiser,ESBEDA,Unisex,790,5,10239557,Set Content: One organiserType: Desk organiserColour: BlackMaterial: Synthetic leatherShape: SquarePattern: SolidFeatuers: Foldable with one main compartment,Black
10235305,Soie Women's Pink Printed Sleep Shirts NT-98,Soie,Women,891,5,10235305,"Peach-coloured printed knitted sleep shirts, has a round neck, short sleeves",Pink
10242647,FableStreet Women Black Solid A-Line Dress,FableStreet,Women,2236,5,10242647,"Black solid woven A-line dress, has a round neck, long sleeves, button closure, and straight hem",Black
10236489,GAP Men's Checked Lived-In Stretch Poplin Shirt,GAP,Men,1999,6,10236489,"The classic, one-and-doneSmooth, soft poplin weave with stretchLong sleeves with button cuffsButton collar, button frontChest patch pocketCurved shirt tail hemRear pleat at back yoke",others
10244671,GAP Baby Girl's Stripe Logo Dress,GAP,Girls,749,4,10244671,"Soft knitShirring at shoulders, long sleevesCrewneck, keyhole with button closure at backLogo at chestAllover stripesSizes 2T and under include a diaper cover",others
10246545,Just Wow Women Blue Solid Flared Palazzos,Just Wow,Women,999,5,10246545,A pair of Blue solid woven flared fit Palazzos and drawstring closure,Blue
10236241,Purple Feather Women Blue Washed Denim Pencil Skirt,Purple Feather,Women,713,5,10236241,"Blue washed knitted denim pencil skirt, has a waistband with belt loops, button and zip closure, five pockets, back slit, frayed hem",Blue
10245689,Masculino Latino Men Khaki Printed Round Neck T-shirt,Masculino Latino,Men,441,5,10245689,"Khaki and green printed T-shirt, has a round neck, and short sleeves",Khaki
10242639,FableStreet Women Beige Solid Pencil Skirt,FableStreet,Women,1596,5,10242639,"Beige woven pencil skirt, has a concealed zip closure, back slit, straight hem",Beige
10240213,Lacoste Men L'Homme Intense Eau De Toilette 50ml,Lacoste,Men,3262,5,10240213,"About the EDTA more intense twist of the initial fragrance that underline the natural charisma of those audacious men, who lead the game with style & elegance. A spicy and wooden fragrance, with a reinforced timeless sensual base. Its graphic and masculine bottle becomes opaque in a matte night blue.Fragrance NotesTop notes: Mandarin and Rhubarb AccordHeart notes: Black Pepper and GingerBase notes: Cedar Wood, Vetiver, Cypriol, AkigalawoodOlfactive family: Woody Spicy",others
10245355,Basics Men Multicoloured Slim Fit Checked Casual Shirt,Basics,Men,1399,5,10245355,"Multicoloured checked casual shirt, has a spread collar, button placket, and curved hem",Red
10236107,Louis Philippe Men Olive Green Slim Fit Solid Formal Trousers,Louis Philippe,Men,1224,5,10236107,"Olive Green solid mid-rise trousers, button closure, and 4 pockets",Green
10243943,FURO by Red Chief Men Blue Sports Sandals,FURO by Red Chief,Men,1295,5,10243943,"A pair of navy blue sports sandals, has velcro closuresSynthetic upperCushioned footbedTextured and patterned outsole",Blue
10247115,Flying Machine Boys Navy Blue & Green Regular Fit Checked Casual Shirt,Flying Machine,Boys,909,3,10247115,"Navy Blue and Green checked casual shirt, has a cutaway collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10242943,Campus Men Blue Mesh TIMOR Running Shoes,Campus,Men,844,5,10242943,"A pair of blue running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer",Blue
10247157,Flying Machine Boys Black Side Stripe with Print Joggers,Flying Machine,Boys,519,4,10247157,"Black knitted joggers with side stripe and print details, has an elasticated waistband and drawstring closure, three pockets and cuffed hem",Black
10244513,GAP Girls Graphic Short Sleeve T-Shirt,GAP,Girls,699,3,10244513,Soft jersey knitShort sleevesCrewneckAssorted graphics at front,others
10247201,Flying Machine Boys Blue & Red Regular Fit Checked Casual Shirt,Flying Machine,Boys,699,3,10247201,"Blue and Red checked casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10239781,Marks & Spencers Women Waterlily & Blossom Eau de Toilette 100ml,Marks & Spencer,Women,1299,2,10239781,Waterlily & Blossom Eau de Toilette,others
